@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute GaussianVar0 real
@attribute GaussianVar1 real
@attribute GaussianVar2 real
@attribute GaussianVar3 real
@attribute GaussianVar4 real


@data

0,0,12.346813230292383,9.271102100171886,-7.701378872159948,-10.027478737703573,1.8803066292252337
0,1,-4.881143604028145,4.805827188351351,12.078110228700684,-2.089525088780727,5.923615006906727
0,2,4.608341138935075,3.0728260325551746,-11.734793894751014,12.437207033965954,-7.629885616396546
0,3,-0.6559049624225262,1.8818553477619768,4.81905262662541,-13.95955666143486,7.674720054027633
0,4,-0.07726352545122284,0.34041564553780346,-2.306011763151779,13.479158719041122,-4.233106798245011
0,5,2.7499254796298196,0.44287275155035605,-4.775333969072034,-7.076992148284179,0.15490722110165628
0,6,-0.2307232494322108,-1.5401499653482325,0.24098185052785448,5.215670033848013,0.506484830624171
0,7,2.2620007519175016,0.43580605449653387,-3.574764081783508,-1.9915385725408639,-2.0748726144053364
0,8,1.4517677432849108,0.2818986331643589,-1.554249750112189,2.612132478549599,2.3730295303425293
0,9,2.8918123205574515,1.1603888792536843,-5.321237902188551,4.2636273218849565,-5.848835562235546
0,10,-2.2066688808924058,0.8863241227226042,6.308280353167033,-6.917103012776815,6.615796961275197
0,11,4.1946567251033215,0.6557838792026223,-11.540439406592137,16.751183315325772,-11.886648908095179
0,12,-1.086478598467451,3.45931017315605,8.281557893418357,-20.488197125162074,9.721599675583978
0,13,2.870192829140703,2.7838226447058467,-9.219056160805211,24.13114225173389,-7.295268104445324
0,14,-0.18238856080226082,-0.02860939881543567,3.8844866976132137,-21.898260611244723,5.4212743322909835
0,15,-0.2791878358999791,1.0952269442229603,-0.8257392215336536,20.035749202197607,-3.0490950171466302
0,16,0.6559638915029171,0.39724534129960093,-2.0268665364275567,-12.47124585430414,-0.3546858216205604
0,17,3.208287989259946,-1.0482454894223363,-5.574921524638357,14.202316188532047,-1.7907538854537495
0,18,-1.4966359548702883,-1.2605865182204912,3.7059882983196477,-13.703392783281037,4.509959233266346
0,19,2.2181065203918147,-0.23097009956894965,-5.039142344008817,16.80649019455881,-4.786077312247163
0,20,1.4747511390267825,0.9834316615066705,-0.9825820405051812,-12.563311703637513,2.9173587726038472
0,21,-0.5761625136858333,-0.4640984217248785,0.11421439912887554,11.189594347560464,-2.051937877748558
0,22,2.593361941768757,1.0588855541687725,-5.340541580545802,-2.270555606394232,-1.6684557001752327
0,23,-0.2983408940870326,1.413468357899808,1.0485089539102512,-0.3137407346169998,1.0156715101058182
0,24,0.6980449835312943,0.3404943118757343,-1.0880137614397145,1.921390228278854,-0.5187097854687668
0,25,0.6312584330887497,-1.5282314386309022,-0.9734938745678289,-0.6662248008788167,1.1469795585494227
0,26,1.576262043451428,0.7832727206533716,-2.5764000282898962,3.30201780020269,-2.4966107216363027
0,27,-0.44765286286447203,-0.2171536769473068,1.771609748585963,-3.6192993681331895,2.356686128440052
0,28,3.1311274105663847,-1.587001519586853,-6.294296925682577,8.207317493623565,-5.5686048640346355
0,29,-0.004477069744585616,-0.9538640455725653,2.8809216978111865,-6.553261159961377,5.805265918997666
0,30,0.659277063737561,-1.0244549953506266,-2.1634528032699585,8.615930371459223,-2.071352101636131
0,31,1.204269948470349,-1.9066382709757226,-0.9338332868510154,-6.881678131686818,1.604860288709443
0,32,-0.4548965276782736,-2.44931874691013,-0.5022192312620244,5.771283062734835,-1.0309045752669121
0,33,1.432579298004704,0.09447788466376306,-2.807882307606433,-1.5687679367645264,-0.8090376858799508
0,34,-0.5851376493578279,-0.5944590193654277,2.389668509967721,-2.38351222343642,1.668374636122639
0,35,1.8051333801578626,1.7464916426495827,-4.692274273601636,4.175085854644417,-2.572424304553556
0,36,0.8834439081724836,0.9012590312198447,0.7029561281866782,-3.4804571006741973,2.1060577288293185
0,37,0.2806312702412137,1.4647182529334155,-0.37175628315330356,2.9691394965344373,-0.6350229129144578
0,38,1.7868422855095185,1.542673870475891,-2.7281279959272924,1.1867405743745554,1.1906020370893584
0,39,0.05817346530372797,0.9659447562719418,-1.4356017097366487,3.432389693082739,-0.9726155285161083
0,40,2.185763672078274,-0.521588532554236,-4.137900464346467,1.0894521589324206,-1.9375277941893305
0,41,0.6257706481715208,0.9286552593848612,0.3720930452248891,0.17088449563525243,1.4816840232151218
0,42,1.090047953277845,0.9774848400271583,-1.4975338231066928,2.1605737084043457,-1.8263460969874155
0,43,1.4340193497484912,0.835082730674191,-1.462505732459685,-1.5160717082053843,1.337611098904183
0,44,1.0814038221244182,-0.5493776165913113,-0.47418949950321254,1.8031261704019406,-2.727809096156341
0,45,-0.11673470440055256,0.40323804634458515,1.9281510836954632,-1.8049278442597063,2.9343462453836295
0,46,1.7958871462647938,0.19058802957348925,-3.2014192116574414,3.521668122242304,-3.201294193554777
0,47,-0.6045971483908334,-0.06514592733976518,0.4276090734137452,-5.183660469329318,2.963829409593648
0,48,0.6913441458160063,1.1750220558158855,-1.314890270094686,6.202918186976886,-0.7645951466234608
0,49,0.948637047687241,0.6215416033850565,-1.5335731488642705,-3.030724129121717,0.3157016596361972
